player,name,position,playerScore,generations,total,sum_position,sum_playerScore,sum_generations
月影,Geothermal Power,3.0,72.0,7.0,1,3,72,7
月影,GMO Contract,3.0,89.0,7.0,1,3,89,7
月影,Freyja Biodomes,3.0,72.0,7.0,1,3,72,7
月影,Power Supply Consortium,3.0,89.0,7.0,1,3,89,7
jyl,Psychrophiles,3.0,73.0,7.0,1,3,73,7
月影,Predators,3.0,72.0,7.0,1,3,72,7
月影,Quantum Extractor,3.0,89.0,7.0,1,3,89,7
陆,AI Central,3.0,91.0,9.0,1,3,91,9
月影,Tardigrades,3.0,72.0,7.0,1,3,72,7
月影,Symbiotic Fungus,3.0,89.0,7.0,1,3,89,7
月影,Supported Research,3.0,72.0,7.0,1,3,72,7
月影,Sulphur-Eating Bacteria,3.0,89.0,7.0,1,3,89,7
月影,Stratospheric Birds,3.0,80.5,7.0,2,6,161,14
月影,Stratopolis,3.0,89.0,7.0,1,3,89,7
jyl,Supported Research,3.0,73.0,7.0,1,3,73,7
月影,Stanford Torus,3.0,72.0,7.0,1,3,72,7
月影,Standard Technology,3.0,72.0,7.0,1,3,72,7
月影,Space Port,3.0,89.0,7.0,1,3,89,7
月影,Small Asteroid,3.0,72.0,7.0,1,3,72,7
月影,Small Animals,3.0,89.0,7.0,1,3,89,7
月影,Search For Life,3.0,72.0,7.0,1,3,72,7
jyl,Trans-Neptune Probe,3.0,73.0,7.0,1,3,73,7
月影,Satellites,3.0,89.0,7.0,1,3,89,7
jyl,Wildlife Dome,3.0,73.0,7.0,1,3,73,7
jyl,Windmills,3.0,73.0,7.0,1,3,73,7
月影,Red Spot Observatory,3.0,72.0,7.0,1,3,72,7
月影,Protected Valley,3.0,72.0,7.0,1,3,72,7
ryan,Omnicourt,3.0,72.0,8.0,1,3,72,8
zetako,Cartel,3.0,67.0,10.0,1,3,67,10
ryan,Potatoes,3.0,72.0,8.0,1,3,72,8
拉普拉斯,Venusian Insects,3.0,70.0,8.0,1,3,70,8
拉普拉斯,Venus Waystation,3.0,90.0,8.0,1,3,90,8
拉普拉斯,Venus Soils,3.0,90.0,8.0,1,3,90,8
拉普拉斯,Urbanized Area,3.0,84.0,7.333333333333333,3,9,252,22
拉普拉斯,Underground City,3.0,70.0,8.0,1,3,70,8
啦啦啦,Floating Habs,3.0,85.0,8.5,2,6,170,17
拉普拉斯,Venusian Plants,3.0,90.0,8.0,1,3,90,8
sayeah,Public Celebrations,3.0,79.5,7.0,2,6,159,14
拉普拉斯,Titan Floating Launch-pad,3.0,90.0,8.0,2,6,180,16
拉普拉斯,Thermophiles,3.0,77.0,7.0,2,6,154,14
掌柜的来了,Sabotage,3.0,66.0,9.0,1,3,66,9
sayeah,Comet,3.0,52.0,5.0,1,3,52,5
拉普拉斯,Sulphur-Eating Bacteria,3.0,70.0,8.0,1,3,70,8
拉普拉斯,Sulphur Exports,3.0,90.0,8.0,1,3,90,8
奶牛,Giant Solar Shade,3.0,75.0,7.0,3,9,225,21
拉普拉斯,Waste Incinerator,3.0,78.0,7.0,1,3,78,7
掌柜的来了,Robotic Workforce,3.0,66.0,9.0,1,3,66,9
sayeah,Orbital Reflectors,3.0,78.0,7.0,2,6,156,14
sayeah,Nuclear Power,3.0,57.333333333333336,7.0,3,9,172,21
sayeah,Deuterium Export,3.0,87.0,8.0,1,3,87,8
sayeah,Nuclear Zone:ares,3.0,88.0,8.0,1,3,88,8
sayeah,Designed Micro-organisms,3.0,80.5,7.5,2,6,161,15
掌柜的来了,Advanced Alloys,3.0,71.0,10.0,1,3,71,10
sayeah,Ocean Farm,3.0,88.0,8.0,1,3,88,8
掌柜的来了,Potatoes,3.0,61.0,9.0,1,3,61,9
掌柜的来了,Power Grid,3.0,71.0,10.0,1,3,71,10
奶牛,Food Factory,3.0,72.0,7.0,1,3,72,7
sayeah,Crash Site Cleanup,3.0,90.0,7.0,1,3,90,7
掌柜的来了,Rad-Suits,3.0,66.0,9.0,1,3,66,9
sayeah,Corona Extractor,3.0,87.0,8.0,1,3,87,8
sayeah,Convoy From Europa,3.0,73.0,7.0,1,3,73,7
sayeah,Omnicourt,3.0,91.66666666666667,7.333333333333333,3,9,275,22
拉普拉斯,Worms,3.0,70.0,8.0,1,3,70,8
掌柜的来了,Shuttles,3.0,66.0,9.0,1,3,66,9
拉普拉斯,Steelworks,3.0,70.0,8.0,1,3,70,8
拉普拉斯,Standard Technology,3.0,90.0,8.0,1,3,90,8
拉普拉斯,Sponsors,3.0,70.0,8.0,1,3,70,8
sayeah,Small Asteroid,3.0,66.0,7.0,1,3,66,7
sayeah,Black Polar Dust,3.0,66.0,7.0,1,3,66,7
拉普拉斯,Research Colony,3.0,78.0,7.0,1,3,78,7
sayeah,Solar Wind Power,3.0,69.0,7.0,1,3,69,7
sayeah,Biosphere Support,3.0,73.0,7.0,1,3,73,7
掌柜的来了,Tectonic Stress Power,3.0,61.0,9.0,1,3,61,9
sayeah,Beam From A Thorium Asteroid,3.0,79.5,8.0,2,6,159,16
sayeah,Banned Delegate,3.0,73.0,7.0,1,3,73,7
拉普拉斯,Regolith Eaters,3.0,80.0,8.0,2,6,160,16
拉普拉斯,Rego Plastics,3.0,79.25,7.5,4,12,317,30
掌柜的来了,Topsoil Contract,3.0,61.0,9.0,1,3,61,9
sayeah,Atmoscoop,3.0,66.0,7.0,1,3,66,7
sayeah,Soletta,3.0,88.0,8.0,1,3,88,8
sayeah,Atmo Collectors,3.0,61.5,6.0,2,6,123,12
sayeah,Space Hotels,3.0,34.0,5.0,1,3,34,5
掌柜的来了,Strip Mine,3.0,61.0,9.0,1,3,61,9
掌柜的来了,Aquifer Pumping,3.0,71.0,10.0,1,3,71,10
拉普拉斯,Research Outpost,3.0,78.0,7.0,1,3,78,7
啦啦啦,Luna Governor,3.0,77.5,8.0,2,6,155,16
拉普拉斯,Spin-off Department,3.0,70.0,8.0,1,3,70,8
拉普拉斯,Spin-Inducing Asteroid,3.0,64.0,6.0,1,3,64,6
拉普拉斯,Space Port Colony,3.0,84.0,7.5,2,6,168,15
拉普拉斯,Space Mirrors,3.0,90.0,8.0,1,3,90,8
拉普拉斯,Space Elevator,3.0,78.0,7.0,1,3,78,7
拉普拉斯,Solarnet,3.0,64.0,6.0,1,3,64,6
sayeah,Restricted Area,3.0,69.0,9.0,1,3,69,9
拉普拉斯,Snow Algae,3.0,90.0,8.0,1,3,90,8
sayeah,Rotator Impacts,3.0,69.0,9.0,1,3,69,9
拉普拉斯,Saturn Surfing,3.0,84.0,7.333333333333333,3,9,252,22
掌柜的来了,Small Asteroid,3.0,66.0,9.0,1,3,66,9
掌柜的来了,Snow Algae,3.0,71.0,10.0,1,3,71,10
拉普拉斯,Rover Construction,3.0,64.0,6.0,1,3,64,6
sayeah,Caretaker Contract,3.0,66.0,7.0,1,3,66,7
sayeah,Carbonate Processing,3.0,87.0,8.0,1,3,87,8
掌柜的来了,Steelworks,3.0,66.0,9.0,1,3,66,9
sayeah,Moss,3.0,88.0,8.0,1,3,88,8
sayeah,Mohole Lake,3.0,88.0,8.0,1,3,88,8
sayeah,Minority Refuge,3.0,72.66666666666667,7.0,3,9,218,21
啦啦啦,Ganymede Colony,3.0,95.5,9.0,2,6,191,18
掌柜的来了,Magnetic Shield,3.0,68.5,9.5,2,6,137,19
sayeah,Imported GHG,3.0,62.0,6.0,2,6,124,12
sayeah,Imported Hydrogen,3.0,88.25,7.75,4,12,353,31
sayeah,Floater Technology,3.0,34.0,5.0,1,3,34,5
sayeah,Indentured Workers,3.0,75.66666666666667,7.0,3,9,227,21
掌柜的来了,Martian Rails,3.0,66.0,9.0,1,3,66,9
掌柜的来了,Hired Raiders,3.0,71.0,10.0,1,3,71,10
sayeah,Industrial Center,3.0,69.0,9.0,1,3,69,9
掌柜的来了,Heat Trappers,3.0,66.0,9.0,1,3,66,9
sayeah,Industrial Center:ares,3.0,66.0,7.0,1,3,66,7
sayeah,Insects,3.0,88.0,8.0,1,3,88,8
掌柜的来了,GHG Import From Venus,3.0,71.0,10.0,1,3,71,10
掌柜的来了,Fusion Power,3.0,68.5,9.5,2,6,137,19
掌柜的来了,Farming,3.0,66.0,9.0,1,3,66,9
掌柜的来了,Immigration Shuttles,3.0,66.0,9.0,1,3,66,9
sayeah,Ironworks,3.0,69.0,9.0,1,3,69,9
掌柜的来了,Imported GHG,3.0,61.0,9.0,1,3,61,9
sayeah,Immigration Shuttles,3.0,78.0,8.5,2,6,156,17
阿星,Solar Farm,3.0,75.5,8.0,2,6,151,16
sayeah,Gyropolis,3.0,69.0,7.0,1,3,69,7
啦啦啦,GHG Producing Bacteria,3.0,78.0,8.0,1,3,78,8
掌柜的来了,Lava Flows,3.0,61.0,9.0,1,3,61,9
sayeah,Hydrothermal Vent Archaea,3.0,66.0,7.0,1,3,66,7
sayeah,GHG Import From Venus,3.0,52.0,5.0,1,3,52,5
掌柜的来了,Interstellar Colony Ship,3.0,61.0,9.0,1,3,61,9
sayeah,Ice Moon Colony,3.0,66.0,7.0,1,3,66,7
sayeah,Freyja Biodomes,3.0,87.0,8.0,1,3,87,8
掌柜的来了,Insects,3.0,71.0,10.0,1,3,71,10
sayeah,Flooding,3.0,90.0,7.0,1,3,90,7
ryan,Pets,3.0,72.0,8.0,1,3,72,8
掌柜的来了,Magnetic Field Dome,3.0,61.0,9.0,1,3,61,9
掌柜的来了,Industrial Center,3.0,71.0,10.0,1,3,71,10
sayeah,Immigrant City,3.0,78.5,8.5,2,6,157,17
sayeah,Import of Advanced GHG,3.0,59.0,6.0,2,6,118,12
拉普拉斯,Protected Valley,3.0,93.0,8.0,2,6,186,16
sayeah,Fish,3.0,87.0,8.0,1,3,87,8
sayeah,Field-Capped City,3.0,87.0,8.0,1,3,87,8
sayeah,Mangrove,3.0,52.0,5.0,1,3,52,5
掌柜的来了,Cutting Edge Technology,3.0,71.0,10.0,1,3,71,10
sayeah,Marketing Experts,3.0,34.0,5.0,1,3,34,5
掌柜的来了,Comet,3.0,66.0,9.0,1,3,66,9
啦啦啦,Immigrant City,3.0,72.0,8.0,2,6,144,16
掌柜的来了,Capital,3.0,71.0,10.0,1,3,71,10
sayeah,Mars Hot Spring,3.0,57.5,5.75,4,12,230,23
掌柜的来了,Breathing Filters,3.0,61.0,9.0,1,3,61,9
掌柜的来了,Black Polar Dust,3.0,71.0,10.0,1,3,71,10
sayeah,Media Group,3.0,90.0,7.0,1,3,90,7
掌柜的来了,Biomass Combustors,3.0,71.0,10.0,1,3,71,10
sayeah,Directed Impactors,3.0,90.0,7.0,1,3,90,7
sayeah,Methane From Titan,3.0,69.0,9.0,1,3,69,9
sayeah,Mine,3.0,69.0,7.0,1,3,69,7
掌柜的来了,Asteroid Deflection System,3.0,61.0,9.0,1,3,61,9
sayeah,Lunar Beam,3.0,90.0,7.0,1,3,90,7
sayeah,Ishtar Mining,3.0,61.833333333333336,6.666666666666667,6,18,371,40
掌柜的来了,Open City,3.0,71.0,10.0,1,3,71,10
sayeah,Earth Elevator,3.0,64.33333333333333,7.0,3,9,193,21
掌柜的来了,Media Archives,3.0,61.0,9.0,1,3,61,9
掌柜的来了,Energy Tapping,3.0,71.0,10.0,1,3,71,10
sayeah,Jovian Expedition,3.0,34.0,5.0,1,3,34,5
sayeah,Kelp Farming,3.0,69.0,9.0,1,3,69,9
掌柜的来了,Dust Seals,3.0,66.0,9.0,1,3,66,9
sayeah,Fall of Sunrise,3.0,88.0,8.0,1,3,88,8
掌柜的来了,Medical Lab,3.0,71.0,10.0,1,3,71,10
掌柜的来了,Micro-Mills,3.0,61.0,9.0,1,3,61,9
sayeah,Local Heat Trapping,3.0,88.0,8.0,1,3,88,8
掌柜的来了,Mining Expedition,3.0,68.5,9.5,2,6,137,19
sayeah,Local Shading,3.0,67.5,7.0,2,6,135,14
sayeah,Ecology Research,3.0,87.0,8.0,1,3,87,8
sayeah,Ecological Zone:ares,3.0,60.333333333333336,6.0,3,9,181,18
掌柜的来了,Mohole Lake,3.0,71.0,10.0,1,3,71,10
啦啦啦,House Printing,3.0,89.0,8.5,2,6,178,17
sayeah,EM Drive,3.0,66.0,7.0,1,3,66,7
拉普拉斯,Protected Habitats,3.0,94.0,8.0,2,6,188,16
奶牛,Floater Technology,3.0,75.0,7.0,1,3,75,7
拉普拉斯,Noctis City,3.0,78.0,7.0,1,3,78,7
拉普拉斯,Optimal Aerobraking,3.0,64.0,6.0,1,3,64,6
啦啦啦,Mars University,3.0,89.0,8.5,2,6,178,17
拉普拉斯,Orbital Cleanup,3.0,84.0,7.5,2,6,168,15
ryan,Research,3.0,71.0,8.0,2,6,142,16
sayeah,Adapted Lichen,3.0,88.0,8.0,1,3,88,8
sayeah,Terraforming Ganymede,3.0,79.75,6.75,4,12,319,27
拉普拉斯,Mineral Deposit,3.0,67.0,7.0,2,6,134,14
钝钝,Solar Cosmic Rays,3.0,90.0,7.0,1,3,90,7
ryan,Zeppelins,3.0,70.0,8.0,1,3,70,8
sayeah,Strip Mine,3.0,69.0,9.0,1,3,69,9
啦啦啦,Cutting Edge Technology,3.0,77.5,8.0,2,6,155,16
sayeah,Titan Shuttles,3.0,71.4,6.6,5,15,357,33
ryan,Release of Inert Gases,3.0,72.0,8.0,1,3,72,8
ryan,Vesta Shipyard,3.0,72.0,8.0,1,3,72,8
拉普拉斯,Natural Preserve:ares,3.0,90.0,8.0,1,3,90,8
ryan,Rad-Suits,3.0,70.0,8.0,1,3,70,8
sayeah,Aerial Mappers,3.0,67.5,7.0,2,6,135,14
拉普拉斯,Neutralizer Factory,3.0,90.0,8.0,1,3,90,8
ryan,Robotic Workforce,3.0,71.0,8.0,2,6,142,16
ryan,Research Outpost,3.0,70.0,8.0,1,3,70,8
ryan,Rover Construction,3.0,70.0,8.0,1,3,70,8
拉普拉斯,Nuclear Power,3.0,78.0,7.0,1,3,78,7
拉普拉斯,Olympus Conference,3.0,67.0,7.0,2,6,134,14
拉普拉斯,Noctis Farming,3.0,71.0,6.5,2,6,142,13
ryan,Research Colony,3.0,72.0,8.0,1,3,72,8
ryan,Search For Life,3.0,72.0,8.0,1,3,72,8
拉普拉斯,Mining Area,3.0,70.0,8.0,1,3,70,8
ryan,Sponsored Academies,3.0,71.0,8.0,2,6,142,16
sayeah,Asteroid Deflection System,3.0,69.0,9.0,1,3,69,9
sayeah,Asteroid,3.0,73.25,7.0,4,12,293,28
sayeah,Ants,3.0,52.0,5.0,1,3,52,5
拉普拉斯,Open City,3.0,90.0,8.0,1,3,90,8
拉普拉斯,Nitrite Reducing Bacteria,3.0,90.0,8.0,1,3,90,8
ryan,Quantum Extractor,3.0,72.0,8.0,1,3,72,8
sayeah,Atalanta Planitia Lab,3.0,90.0,7.0,1,3,90,7
拉普拉斯,Mining Rights:ares,3.0,78.0,7.0,1,3,78,7
ryan,Titan Shuttles,3.0,70.0,8.0,1,3,70,8
ryan,Power Plant,3.0,70.0,8.0,1,3,70,8
ryan,Technology Demonstration,3.0,71.0,8.0,2,6,142,16
拉普拉斯,Project Inspection,3.0,90.0,8.0,1,3,90,8
sayeah,Sub-zero Salt Fish,3.0,87.0,8.0,1,3,87,8
阿星,Quantum Communications,3.0,65.0,7.0,1,3,65,7
拉普拉斯,Pioneer Settlement,3.0,70.0,8.0,1,3,70,8
ryan,Venus Waystation,3.0,72.0,8.0,1,3,72,8
拉普拉斯,Miranda Resort,3.0,90.0,8.0,1,3,90,8
ryan,Terraforming Contract,3.0,72.0,8.0,1,3,72,8
sayeah,Starcore Mining,3.0,74.0,6.333333333333333,3,9,222,19
ryan,Productive Outpost,3.0,70.0,8.0,1,3,70,8
萌新z,Io Sulphur Research,3.1666666666666665,67.0,7.0,6,19,402,42
sayeah,Invention Contest,3.1666666666666665,72.16666666666667,7.0,6,19,433,42
萌新z,Research Outpost,3.2,72.6,7.0,5,16,363,35
小麦,Market Manipulation,3.2,59.8,6.4,5,16,299,32
starwolf,Local Shading,3.2,63.8,7.0,5,16,319,35
小麦,Fueled Generators,3.25,73.75,6.75,4,13,295,27
nafarian,Domed Crater,3.25,63.5,6.5,4,13,254,26
nafarian,Supported Research,3.25,67.75,7.0,4,13,271,28
nafarian,Mohole Lake,3.25,67.0,6.75,4,13,268,27
萌新z,Quantum Communications,3.25,68.75,7.0,4,13,275,28
小麦,Venusian Plants,3.25,87.75,7.5,4,13,351,30
2397541142,Lava Tube Settlement,3.25,70.25,9.5,4,13,281,38
starwolf,Omnicourt,3.25,64.0,7.0,4,13,256,28
starwolf,Mercurian Alloys,3.25,67.5,6.75,4,13,270,27
nafarian,Nuclear Zone:ares,3.25,64.25,7.0,4,13,257,28
827717358,Robotic Workforce,3.25,81.5,7.5,4,13,326,30
小麦,Atmoscoop,3.25,84.25,7.25,4,13,337,29
萌新z,Io Mining Industries,3.25,62.75,6.75,4,13,251,27
萌新z,Space Station,3.25,80.5,7.5,4,13,322,30
sayeah,Metallic Asteroid,3.25,55.25,6.0,4,13,221,24
starwolf,Dusk Laser Mining,3.25,72.25,7.25,4,13,289,29
萌新z,Martian Zoo,3.25,58.25,6.25,4,13,233,25
萌新z,Red Tourism Wave,3.25,55.75,6.75,4,13,223,27
小麦,Heather,3.25,93.0,8.0,4,13,372,32
sayeah,Olympus Conference,3.25,71.75,6.75,4,13,287,27
小麦,Trade Envoys,3.25,63.75,6.75,4,13,255,27
啦啦啦,Venus Waystation,3.25,76.0,8.0,4,13,304,32
大师,Trading Colony,3.25,71.5,6.75,4,13,286,27
sayeah,Release of Inert Gases,3.25,71.0,7.0,4,13,284,28
小麦,Electro Catapult,3.3333333333333335,69.66666666666667,6.666666666666667,3,10,209,20
amadeus,Forced Precipitation,3.3333333333333335,54.666666666666664,6.0,3,10,164,18
sayeah,Nitrogen from Titan,3.3333333333333335,54.666666666666664,6.0,3,10,164,18
拉普拉斯,Symbiotic Fungus,3.3333333333333335,66.66666666666667,7.0,3,10,200,21
sayeah,Media Archives,3.3333333333333335,77.33333333333333,7.0,3,10,232,21
育亮,Dawn City,3.3333333333333335,62.0,6.333333333333333,3,10,186,19
nafarian,Convoy From Europa,3.3333333333333335,64.66666666666667,6.666666666666667,3,10,194,20
拉普拉斯,Sub-Crust Measurements,3.3333333333333335,78.33333333333333,7.333333333333333,3,10,235,22
陆,Dusk Laser Mining,3.3333333333333335,80.66666666666667,8.333333333333334,3,10,242,25
育亮,Space Hotels,3.3333333333333335,64.66666666666667,6.333333333333333,3,10,194,19
nafarian,EM Drive,3.3333333333333335,60.666666666666664,6.666666666666667,3,10,182,20
ddxy,Asteroid Mining Consortium,3.3333333333333335,59.666666666666664,6.333333333333333,3,10,179,19
starwolf,Space Station,3.3333333333333335,61.0,6.333333333333333,3,10,183,19
nafarian,Cupola City,3.3333333333333335,65.66666666666667,6.666666666666667,3,10,197,20
nafarian,Field-Capped City,3.3333333333333335,63.666666666666664,6.333333333333333,3,10,191,19
雪櫻,Energy Market,3.3333333333333335,80.66666666666667,7.666666666666667,3,10,242,23
大师,Orbital Cleanup,3.3333333333333335,64.0,6.666666666666667,3,10,192,20
sayeah,Stratopolis,3.3333333333333335,62.666666666666664,6.333333333333333,3,10,188,19
源,Noctis Farming,3.3333333333333335,86.66666666666667,8.0,3,10,260,24
瓦片,Red Spot Observatory,3.3333333333333335,62.0,7.0,3,10,186,21
陆,Extreme-Cold Fungus,3.3333333333333335,74.0,8.0,3,10,222,24
starwolf,Galilean Waystation,3.3333333333333335,73.33333333333333,7.666666666666667,3,10,220,23
拉普拉斯,Toll Station,3.3333333333333335,64.66666666666667,7.0,3,10,194,21
啦啦啦,Local Heat Trapping,3.3333333333333335,81.66666666666667,8.666666666666666,3,10,245,26
源,Space Station,3.3333333333333335,86.66666666666667,8.0,3,10,260,24
大师,Artificial Photosynthesis,3.3333333333333335,61.666666666666664,5.666666666666667,3,10,185,17
大师,Atmoscoop,3.3333333333333335,63.666666666666664,6.333333333333333,3,10,191,19
starwolf,Earth Office,3.3333333333333335,71.66666666666667,7.333333333333333,3,10,215,22
dd,Development Center,3.3333333333333335,61.333333333333336,6.0,3,10,184,18
starwolf,Phobos Space Haven,3.3333333333333335,66.0,7.666666666666667,3,10,198,23
sayeah,Energy Supply,3.3333333333333335,76.66666666666667,7.333333333333333,3,10,230,22
nafarian,Big Asteroid,3.3333333333333335,69.0,7.0,3,10,207,21
大师,Earth Catapult,3.3333333333333335,71.33333333333333,7.0,3,10,214,21
ddxy,Starcore Mining,3.3333333333333335,50.666666666666664,5.0,3,10,152,15
sayeah,Mercurian Alloys,3.3333333333333335,58.666666666666664,7.333333333333333,3,10,176,22
sayeah,Plantation,3.3333333333333335,72.66666666666667,6.666666666666667,3,10,218,20
starwolf,Productive Outpost,3.3333333333333335,81.0,8.0,3,10,243,24
CL,Viral Enhancers,3.3333333333333335,75.0,9.0,3,10,225,27
amadeus,Asteroid Mining,3.3333333333333335,63.0,6.666666666666667,3,10,189,20
木示,Jovian Embassy,3.3333333333333335,102.33333333333333,9.333333333333334,3,10,307,28
starwolf,Callisto Penal Mines,3.3333333333333335,62.0,7.0,3,10,186,21
sayeah,Cryo Sleep,3.3333333333333335,68.66666666666667,7.333333333333333,3,10,206,22
Nafarian,Fish,3.3333333333333335,72.0,7.0,3,10,216,21
dy,Immigration Shuttles,3.3333333333333335,87.0,9.666666666666666,3,10,261,29
大师,Ocean City,3.3333333333333335,67.33333333333333,7.0,3,10,202,21
小麦,AI Central,3.3333333333333335,77.33333333333333,7.333333333333333,3,10,232,22
木示,Fusion Power,3.3333333333333335,102.33333333333333,9.333333333333334,3,10,307,28
星,Research Coordination,3.3333333333333335,71.0,8.666666666666666,3,10,213,26
amadeus,GHG Import From Venus,3.3333333333333335,67.0,7.333333333333333,3,10,201,22
雪櫻,Earth Office,3.3333333333333335,80.66666666666667,7.666666666666667,3,10,242,23
瓦片,Martian Survey,3.3333333333333335,56.666666666666664,6.0,3,10,170,18
大师,Bactoviral Research,3.3333333333333335,72.66666666666667,7.0,3,10,218,21
sayeah,Sabotage,3.3333333333333335,61.666666666666664,6.333333333333333,3,10,185,19
2397541142,Deuterium Export,3.3333333333333335,72.0,9.666666666666666,3,10,216,29
sayeah,Trans-Neptune Probe,3.3333333333333335,84.33333333333333,7.333333333333333,3,10,253,22
陆,Invention Contest,3.3333333333333335,80.66666666666667,8.333333333333334,3,10,242,25
陆,Warp Drive,3.3333333333333335,80.66666666666667,8.333333333333334,3,10,242,25
啦啦啦,Wave Power,3.3333333333333335,76.0,8.0,3,10,228,24
amadeus,Mining Area:ares,3.3333333333333335,55.333333333333336,6.0,3,10,166,18
陆,Trading Colony,3.3333333333333335,74.0,8.0,3,10,222,24
sayeah,Supported Research,3.3333333333333335,69.66666666666667,7.0,3,10,209,21
something,Stratospheric Birds,3.3333333333333335,77.66666666666667,8.333333333333334,3,10,233,25
sayeah,Technology Demonstration,3.3333333333333335,65.0,6.666666666666667,3,10,195,20
源,Ganymede Colony,3.3333333333333335,86.66666666666667,8.0,3,10,260,24
啦啦啦,Electro Catapult,3.3333333333333335,74.0,8.333333333333334,3,10,222,25
starwolf,Interstellar Colony Ship,3.3333333333333335,65.66666666666667,7.333333333333333,3,10,197,22
nafarian,Orbital Cleanup,3.3333333333333335,63.666666666666664,6.0,3,10,191,18
萌新z,Large Convoy,3.3333333333333335,69.33333333333333,6.333333333333333,3,10,208,19
nafarian,Molecular Printing,3.3333333333333335,65.66666666666667,6.666666666666667,3,10,197,20
瓦片,Mercurian Alloys,3.3333333333333335,52.333333333333336,6.666666666666667,3,10,157,20
sayeah,Ice Asteroid,3.3333333333333335,78.33333333333333,7.333333333333333,3,10,235,22
拉普拉斯,Mercurian Alloys,3.3333333333333335,78.33333333333333,7.333333333333333,3,10,235,22
张,Rego Plastics,3.3333333333333335,80.66666666666667,9.333333333333334,3,10,242,28
陆,Imported GHG,3.3333333333333335,79.33333333333333,8.333333333333334,3,10,238,25
sayeah,Hi-Tech Lab,3.3333333333333335,73.66666666666667,7.666666666666667,3,10,221,23
starwolf,Mining Quota,3.3333333333333335,62.0,6.666666666666667,3,10,186,20
育亮,Underground City,3.3333333333333335,74.0,6.666666666666667,3,10,222,20
HAHA,Spin-off Department,3.3333333333333335,81.66666666666667,7.333333333333333,3,10,245,22
starwolf,Vesta Shipyard,3.4,67.0,7.2,5,17,335,36
nafarian,Marketing Experts,3.4,61.8,6.4,5,17,309,32
乐,Asteroid Rights,3.5,92.0,8.5,2,7,184,17
星,Titan Air-scrapping,3.5,75.5,9.0,2,7,151,18
dy,Callisto Penal Mines,3.5,82.0,9.5,2,7,164,19
nafarian,Cow,3.5,68.0,7.0,2,7,136,14
小麦,Windmills,3.5,82.0,7.5,2,7,164,15
乙木,Conscription,3.5,61.5,6.0,2,7,123,12
starwolf,Trading Colony,3.5,71.5,8.0,2,7,143,16
nafarian,Corona Extractor,3.5,57.5,7.0,2,7,115,14
张,Space Station,3.5,80.0,10.5,2,7,160,21
dy,Caretaker Contract,3.5,82.0,9.5,2,7,164,19
sayeah,Forced Precipitation,3.5,67.0,6.5,2,7,134,13
乙木,CEO's Favorite Project,3.5,75.5,7.5,2,7,151,15
starwolf,AI Central,3.5,66.0,7.5,2,7,132,15
萌新z,Rego Plastics,3.5,76.5,7.0,2,7,153,14
火,Subterranean Reservoir,3.5,78.0,8.5,2,7,156,17
aptx4869,Comet,3.5,55.0,7.0,2,7,110,14
something,Space Station,3.5,60.0,7.5,2,7,120,15
奶牛,Space Elevator,3.5,71.0,7.5,2,7,142,15
源,Business Network,3.5,71.5,7.0,2,7,143,14
JR,Atalanta Planitia Lab,3.5,82.0,9.5,2,7,164,19
dy,Lunar Exports,3.5,88.5,10.0,2,7,177,20
something,Callisto Penal Mines,3.5,54.5,6.0,2,7,109,12
827717358,AI Central,3.5,67.5,7.5,2,7,135,15
starwolf,Warp Drive,3.5,69.0,7.25,4,14,276,29
拉普拉斯,Media Group,3.5,71.0,7.0,2,7,142,14
雪櫻,Large Convoy,3.5,82.0,7.5,2,7,164,15
乐,Orbital Cleanup,3.5,92.0,8.5,2,7,184,17
深海的达不溜,Robotic Workforce,3.5,77.0,8.0,2,7,154,16
amadeus,Sulphur Exports,3.5,68.5,7.0,2,7,137,14
小麦,Rad-Suits,3.5,79.5,7.0,2,7,159,14
大师,Advertising,3.5,64.0,6.0,2,7,128,12
萌新z,Conscription,3.5,76.0,7.0,2,7,152,14
阿星,Energy Tapping,3.5,56.0,7.5,2,7,112,15
乐,Interplanetary Trade,3.5,92.0,8.5,2,7,184,17
萌新z,Jovian Lanterns,3.5,74.5,7.0,2,7,149,14
小麦,Energy Supply,3.5,69.0,6.5,2,7,138,13
木示,SF Memorial,3.5,86.0,9.0,2,7,172,18
dy,Herbivores,3.5,88.5,10.0,2,7,177,20
乐,Floating Habs,3.5,92.0,8.5,2,7,184,17
源,Development Center,3.5,71.5,7.0,2,7,143,14
srd,AI Central,3.5,74.5,8.5,2,7,149,17
starwolf,Sister Planet Sponsors,3.5,66.0,7.5,2,7,132,15
大师,Peroxide Power,3.5,52.0,6.0,2,7,104,12
乐,Gene Repair,3.5,92.0,8.5,2,7,184,17
7,Trees,3.5,61.0,7.5,2,7,122,15
amadeus,Productive Outpost,3.5,54.5,7.0,2,7,109,14
7,Trade Envoys,3.5,61.0,7.5,2,7,122,15
sayeah,Galilean Waystation,3.5,54.5,6.0,2,7,109,12
sayeah,Ganymede Colony,3.5,67.0,7.5,2,7,134,15
aptx4869,Research Coordination,3.5,60.5,7.0,2,7,121,14
乐,Titan Shuttles,3.5,92.0,8.5,2,7,184,17
星,Strip Mine,3.5,72.5,9.0,2,7,145,18
乐,Ishtar Mining,3.5,92.0,8.5,2,7,184,17
点点,Predators,3.5,67.0,7.5,2,7,134,15
星,Sponsored Academies,3.5,72.5,9.0,2,7,145,18
