index,game_id,player,players,generations,createtime,playerScore,position,count,corporation,corporation2,cn,cn_2,breakthrough,aresExtension,erosCardsOption,doubleCorp,pathfindersExpansion,moonExpansion,id,name,resourceCount,players_terraformRating,rn,title,reason
,g9f0714973e3d,qq79246162,2,13,2022-02-14 22:02:56,167,1,1,Point Luna,Id Front,点月,前线基地,True,False,True,True,False,False,g9f0714973e3d,Water Import From Europa,0.0,39.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g1186bfc319cb,Zero jack,2,14,2022-02-15 21:02:41,186,1,1,Polyphemos,,买牌5块(未突破),,False,False,False,False,False,False,g1186bfc319cb,Water Import From Europa,0.0,69.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,gf6eb1f839da8,yz666,2,13,2022-02-16 13:27:29,181,1,1,StormCraft Incorporated (breakthrough),,木星云公司(突破),,True,False,False,False,False,False,gf6eb1f839da8,Water Import From Europa,0.0,57.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,gf69f7f134053,先驱project,2,29,2022-02-16 17:07:21,358,1,1,Tharsis Republic,,城公司(未突破),,False,False,False,False,False,False,gf69f7f134053,Ganymede Colony,0.0,102.0,3.0,宙斯再临,在29时代内同时打出所有全卡木星计分 (4/4)
,g6cc96d0609c0,89910,2,12,2022-02-18 00:05:44,165,1,1,PhoboLog,,钛公司(未突破),,False,False,False,False,False,False,g6cc96d0609c0,Terraforming Ganymede,0.0,45.0,4.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,g18f2ae5a4e73,乐多,2,11,2022-02-18 01:18:49,179,1,1,Poseidon,Junk Ventures,殖民公司,垃圾回收,True,True,True,True,False,False,g18f2ae5a4e73,Water Import From Europa,0.0,55.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,gb7614246cf77,gy,2,14,2022-02-18 14:35:43,194,1,1,Tharsis_republic (breakthrough),,城公司(突破),,True,False,False,False,False,False,gb7614246cf77,Ganymede Colony,0.0,58.0,4.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g7ea89c225c49,sugarr,2,13,2022-02-18 19:59:02,189,1,1,Aridor,,标记钱产,,False,False,False,False,False,False,g7ea89c225c49,Terraforming Ganymede,0.0,62.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g764d6b1d1296,东鸟,2,9,2022-02-19 00:49:08,175,1,1,Manutech,Arklight (breakthrough),产能公司,动物(突破),True,True,True,True,True,True,g764d6b1d1296,Terraforming Ganymede,0.0,66.0,3.0,宙斯再临,在9时代内同时打出所有全卡木星计分 (4/4)
,g30709aa7bf12,missccq,2,12,2022-02-19 18:38:11,156,1,1,Aridor,,标记钱产,,False,False,False,False,False,False,g30709aa7bf12,Ganymede Colony,0.0,47.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,gb6dd2ffae3b7,梅梅,2,13,2022-02-20 19:54:01,163,1,1,Vitor,,分牌回3,,False,False,False,False,False,False,gb6dd2ffae3b7,Io Mining Industries,0.0,50.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g7a758f50350c,炳颉,2,15,2022-02-21 22:43:42,195,1,1,Inventrix,,科技适应(未突破),,False,False,False,False,False,False,g7a758f50350c,Terraforming Ganymede,0.0,86.0,3.0,宙斯再临,在15时代内同时打出所有全卡木星计分 (4/4)
,g6141a59c5ed5,羊羊队立大功,2,13,2022-02-22 13:16:00,218,1,1,Pobolog (breakthrough),Saturn Systems,钛公司(未突破),木星公司,True,False,False,True,False,False,g6141a59c5ed5,Terraforming Ganymede,0.0,77.0,4.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,gfe51738aa4a8,一灯,2,12,2022-02-22 21:12:09,157,1,1,Saturn Systems,,木星公司,,False,False,False,False,False,False,gfe51738aa4a8,Water Import From Europa,0.0,45.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,g74bfbde36347,奶牛,2,10,2022-02-25 21:25:38,140,1,1,Teractor (breakthrough),Philares,地球公司(突破),贴贴公司,True,True,True,True,True,False,g74bfbde36347,Ganymede Colony,0.0,54.0,3.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,g630e9f9154e8,二姐,2,13,2022-02-26 02:47:10,259,1,1,Interplanetary Cinematics (breakthrough),MorningStar Inc (breakthrough),事件(突破),金星公司(突破),True,False,False,True,False,False,g630e9f9154e8,Water Import From Europa,0.0,70.0,4.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g132b80d7b3ac,3133,2,17,2022-02-27 19:17:47,150,1,1,Tharsis Republic,,城公司(未突破),,False,False,False,False,False,False,g132b80d7b3ac,Io Mining Industries,0.0,48.0,3.0,宙斯再临,在17时代内同时打出所有全卡木星计分 (4/4)
,g7910818ecbda,su,2,14,2022-02-27 22:48:37,110,1,1,PhoboLog,,钛公司(未突破),,False,False,False,False,False,False,g7910818ecbda,Water Import From Europa,0.0,40.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g421d5f123b78,月,2,10,2022-03-01 14:25:03,183,1,1,Collegium Copernicus,Valley Trust (breakthrough),数据贸易,前序公司(突破),True,True,True,True,False,False,g421d5f123b78,Terraforming Ganymede,0.0,71.0,3.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,gac1bd70912bc,黄基铭,2,14,2022-03-02 23:45:51,114,1,1,Saturn Systems,,木星公司,,False,False,False,False,False,False,gac1bd70912bc,Terraforming Ganymede,0.0,53.0,4.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g8b57bf4fba70,lao,2,20,2022-03-07 00:49:17,289,1,1,Tharsis Republic,,城公司(未突破),,False,False,False,False,False,False,g8b57bf4fba70,Water Import From Europa,0.0,74.0,3.0,宙斯再临,在20时代内同时打出所有全卡木星计分 (4/4)
,g4634a2598166,木木,2,13,2022-03-08 21:41:05,416,1,1,Point Luna,Interplanetary Cinematics (breakthrough),点月,事件(突破),True,False,False,True,False,False,g4634a2598166,Terraforming Ganymede,0.0,78.0,4.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,gb1b07fd898b5,魏良,2,12,2021-06-15 16:42:27,116,2,1,Robinson Industries,,鲁滨逊(未突破),,False,False,False,False,,False,gb1b07fd898b5,Terraforming Ganymede,,44.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,g6e7325fe65f8,帅,2,16,2021-06-16 13:53:29,173,2,1,Inventrix,,科技适应(未突破),,False,False,False,False,,False,g6e7325fe65f8,Io Mining Industries,,39.0,3.0,宙斯再临,在16时代内同时打出所有全卡木星计分 (4/4)
,g8d71f11a5672,aptx4869,2,11,2021-06-16 19:15:40,116,2,1,Saturn Systems,,木星公司,,True,True,False,False,,False,g8d71f11a5672,Terraforming Ganymede,,56.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g8e3bd24086b0,无敌强小时,2,11,2021-06-20 18:02:27,153,2,1,Vitor,Inventrix (breakthrough),分牌回3,科技适应(突破),True,False,False,True,,False,g8e3bd24086b0,Ganymede Colony,,28.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,gff2be07397c7,lpw,2,12,2021-06-24 16:16:07,98,2,1,PhoboLog,,钛公司(未突破),,False,False,False,False,,False,gff2be07397c7,Terraforming Ganymede,,56.0,4.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,ge6ffac973780,caitou,2,11,2021-06-26 16:51:22,125,2,1,Aridor,Project Workshop,标记钱产,蓝卡公司,True,True,True,True,,False,ge6ffac973780,Io Mining Industries,,28.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g1d1da6794fb0,王子,2,11,2021-06-28 02:03:53,143,2,1,Terralabs Research (breakthrough),MorningStar Inc (breakthrough),买牌1块(突破),金星公司(突破),True,False,False,True,,False,g1d1da6794fb0,Terraforming Ganymede,,42.0,4.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g9d2b20df77f4,怕妞,2,11,2021-07-14 11:56:36,132,2,1,Point Luna,,点月,,False,False,False,False,,False,g9d2b20df77f4,Terraforming Ganymede,,52.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g41c1b9c3240d,lkx,2,10,2021-07-14 14:09:19,124,2,1,Trade Navigator,UNMI (breakthrough),霞之白嫖,UNMI(突破),True,True,True,True,,False,g41c1b9c3240d,Ganymede Colony,,46.0,3.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,g11363727027d,小时,2,13,2021-07-16 01:06:13,159,2,1,Vitor,Cheung Shing MARS,分牌回3,铁牌-2,True,False,False,True,,False,g11363727027d,Terraforming Ganymede,,51.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g911b1a73f641,肺,2,11,2021-07-21 02:38:38,158,2,1,Curiosity II,Saturn Systems,版图抽牌,木星公司,True,True,True,True,,False,g911b1a73f641,Terraforming Ganymede,,62.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g894738091f8b,东哥第一,2,14,2021-11-08 16:12:55,171,2,1,Celestic,,云公司(未突破),,False,False,False,False,,False,g894738091f8b,Terraforming Ganymede,,38.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,ge882931cc5bb,废物,2,14,2021-11-08 22:52:53,155,2,1,Tharsis Republic,,城公司(未突破),,False,False,False,False,,False,ge882931cc5bb,Terraforming Ganymede,,60.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,gcc08ce999f32,鸭梨,2,15,2021-11-10 20:29:35,120,2,1,Teractor,,地球公司(未突破),,False,False,False,False,,False,gcc08ce999f32,Water Import From Europa,,41.0,4.0,宙斯再临,在15时代内同时打出所有全卡木星计分 (4/4)
,gf6b1753e9c80,y'l,2,14,2021-11-14 17:28:44,110,2,1,EcoLine,,植物(未突破),,False,False,False,False,,False,gf6b1753e9c80,Io Mining Industries,,42.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,gaf5d66ff4ed9,晓,2,13,2021-11-18 16:39:25,170,2,1,Pobolog (breakthrough),Polyphemos (breakthrough),钛公司(未突破),买牌5块(突破),True,True,False,True,,False,gaf5d66ff4ed9,Terraforming Ganymede,,65.0,3.0,宙斯再临,在13时代内同时打出所有全卡木星计分 (4/4)
,g4d7a7860c605,black,2,11,2021-11-19 00:21:58,159,2,1,Pobolog (breakthrough),MorningStar Inc (breakthrough),钛公司(未突破),金星公司(突破),True,True,False,True,,False,g4d7a7860c605,Terraforming Ganymede,,65.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,ge80af9c7c0dd,41,2,12,2021-11-19 22:01:38,137,2,1,United Nations Mars Initiative,Inventrix,UNMI(未突破),科技适应(未突破),False,False,False,True,,False,ge80af9c7c0dd,Terraforming Ganymede,,74.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,ga392b3491a91,2276155969,2,11,2021-11-29 19:47:51,142,2,1,Valley Trust (breakthrough),Interplanetary Cinematics (breakthrough),前序公司(突破),事件(突破),True,False,False,True,,False,ga392b3491a91,Io Mining Industries,,44.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g12caa7bbcd60,Maya,2,11,2021-12-01 12:27:15,121,2,1,StormCraft Incorporated (breakthrough),Project Workshop,木星云公司(突破),蓝卡公司,True,True,True,True,,False,g12caa7bbcd60,Terraforming Ganymede,,41.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,ge608c4aa7917,eraser,2,14,2021-12-16 19:39:18,107,2,1,Teractor,,地球公司(未突破),,False,False,False,False,,False,ge608c4aa7917,Io Mining Industries,,36.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g36d97601ddf1,Kai,2,14,2021-12-19 02:24:48,116,2,1,Point Luna,,点月,,False,False,False,False,,False,g36d97601ddf1,Terraforming Ganymede,,44.0,4.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g3e6880538230,卧山,2,10,2021-12-30 15:09:21,90,2,1,Chaos,Valley Trust (breakthrough), Chaos,前序公司(突破),True,True,True,True,,False,g3e6880538230,Terraforming Ganymede,,45.0,3.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,g40af0046852a,6mmmm,2,11,2022-01-05 20:47:37,120,2,1,Splice,,微生物公司(未突破),,False,False,False,False,,False,g40af0046852a,Terraforming Ganymede,,50.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,gc801ddb28f5e,荔枝,2,16,2022-01-15 03:47:38,97,2,1,CrediCor,,57公司,,False,False,False,False,,False,gc801ddb28f5e,Ganymede Colony,,49.0,3.0,宙斯再临,在16时代内同时打出所有全卡木星计分 (4/4)
,gd0f7f6069f38,草莓尖尖,2,14,2022-01-16 23:50:06,129,2,1,Valley Trust,,前序公司(未突破),,False,False,False,False,,False,gd0f7f6069f38,Terraforming Ganymede,,46.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g5d4deb5d0f57,东哥,2,14,2022-01-22 22:59:45,123,2,1,EcoLine,,植物(未突破),,False,False,False,False,False,False,g5d4deb5d0f57,Water Import From Europa,0.0,43.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g9039840ad7cd,windsilence,2,11,2022-01-31 23:55:51,97,2,1,Saturn Systems,,木星公司,,False,False,False,False,False,False,g9039840ad7cd,Water Import From Europa,0.0,50.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g4ab6a9cc9e48,小饼干,2,12,2022-02-03 01:11:23,104,2,1,Robinson Industries,,鲁滨逊(未突破),,False,False,False,False,False,False,g4ab6a9cc9e48,Terraforming Ganymede,0.0,51.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,g3016ffb81775,王,2,11,2022-02-05 03:08:41,104,2,1,Vitor,,分牌回3,,False,False,False,False,False,False,g3016ffb81775,Water Import From Europa,0.0,43.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g310fbb574e60,zu,2,11,2022-02-05 16:03:09,87,2,1,PhoboLog,,钛公司(未突破),,False,False,False,False,False,False,g310fbb574e60,Ganymede Colony,0.0,44.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g426770b9db8f,不知道,2,12,2022-02-09 02:20:37,93,2,1,Tharsis Republic,,城公司(未突破),,False,False,False,False,False,False,g426770b9db8f,Ganymede Colony,0.0,41.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,g8eca0b2f1c95,ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ,2,15,2022-02-10 22:57:26,130,2,1,Valley Trust,,前序公司(未突破),,False,False,False,False,False,False,g8eca0b2f1c95,Terraforming Ganymede,0.0,45.0,3.0,宙斯再临,在15时代内同时打出所有全卡木星计分 (4/4)
,gf57da4fb6b94,虾米豆腐,2,10,2022-02-18 20:42:24,109,2,1,Ringcom,Saturn Systems,pf木星,木星公司,True,True,True,True,False,False,gf57da4fb6b94,Io Mining Industries,0.0,36.0,3.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,g3847838e9f66,Akushisu,2,14,2022-02-19 16:12:53,134,2,1,Thorgate,,电公司(未突破),,False,False,False,False,False,False,g3847838e9f66,Terraforming Ganymede,0.0,49.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g97b99f9cb452,Owen,2,14,2022-02-21 12:50:34,90,2,1,Saturn Systems,,木星公司,,False,False,False,False,False,False,g97b99f9cb452,Io Mining Industries,0.0,45.0,4.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g43a308a5baff,扬,2,11,2022-02-23 12:36:53,109,2,1,Pobolog (breakthrough),Project Workshop,钛公司(未突破),蓝卡公司,True,False,True,True,False,False,g43a308a5baff,Terraforming Ganymede,0.0,38.0,3.0,宙斯再临,在11时代内同时打出所有全卡木星计分 (4/4)
,g67a161a4cb0f,dj11,2,8,2022-02-25 20:03:48,105,2,1,Viron (breakthrough),Cheung Shing MARS,双动公司(突破),铁牌-2,True,True,True,True,True,False,g67a161a4cb0f,Terraforming Ganymede,0.0,45.0,3.0,宙斯再临,在8时代内同时打出所有全卡木星计分 (4/4)
,g2f3b50aa047d,Pink,2,12,2022-02-27 22:37:41,87,2,1,PhoboLog,,钛公司(未突破),,False,False,False,False,False,False,g2f3b50aa047d,Water Import From Europa,0.0,44.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,gbcc153fd01dd,zdl,2,14,2022-02-28 22:31:23,97,2,1,PhoboLog,,钛公司(未突破),,False,False,False,False,False,False,gbcc153fd01dd,Terraforming Ganymede,0.0,48.0,3.0,宙斯再临,在14时代内同时打出所有全卡木星计分 (4/4)
,g5f9888f0e8f3,114514,2,10,2022-03-05 16:33:53,130,2,1,Vitor,Id Front,分牌回3,前线基地,True,True,True,True,False,False,g5f9888f0e8f3,Terraforming Ganymede,0.0,48.0,4.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,gb7e4c99d9556,12345,2,10,2022-03-09 11:38:54,103,2,1,Valley Trust (breakthrough),Curiosity II,前序公司(突破),版图抽牌,True,True,True,True,False,False,gb7e4c99d9556,Terraforming Ganymede,0.0,41.0,4.0,宙斯再临,在10时代内同时打出所有全卡木星计分 (4/4)
,g676895a3faf8,hitagi,2,12,2022-03-10 14:45:41,141,2,1,Pobolog (breakthrough),StormCraft Incorporated (breakthrough),钛公司(未突破),木星云公司(突破),True,False,False,True,False,False,g676895a3faf8,Terraforming Ganymede,0.0,63.0,3.0,宙斯再临,在12时代内同时打出所有全卡木星计分 (4/4)
,gb734edf60d23,Ryan,4,8,2021-12-02 16:11:35,81,1,1,Interplanetary Cinematics (breakthrough),,事件(突破),,True,False,False,False,,False,gb734edf60d23,Media Group,,44.0,2.0,,
,gbd467bdf9ebc,教父,4,8,2021-12-02 15:58:05,95,2,1,Saturn Systems,Interplanetary Cinematics (breakthrough),木星公司,事件(突破),True,True,True,True,,False,gbd467bdf9ebc,Optimal Aerobraking,,43.0,2.0,,
,gdea01c66cbe0,尼古,4,8,2022-01-05 15:54:01,119,2,1,Interplanetary Cinematics (breakthrough),Incite Ender,事件(突破), ee公司,True,True,True,True,,False,gdea01c66cbe0,Optimal Aerobraking,,32.0,2.0,,
,g2d3d139de84d,四季,4,9,2022-01-12 15:09:09,81,2,1,Interplanetary Cinematics (breakthrough),Thorgate (breakthrough),事件(突破),电公司(突破),True,True,True,True,,True,g2d3d139de84d,Optimal Aerobraking,,40.0,2.0,,
,gbb34718e534e,佩仔,4,7,2022-02-25 16:28:21,61,3,1,Interplanetary Cinematics (breakthrough),,事件(突破),,True,True,True,False,False,False,gbb34718e534e,Optimal Aerobraking,0.0,41.0,2.0,,
,g922e3a8708d5,black,2,9,2021-07-04 12:47:06,101,1,1,Inventrix (breakthrough),Interplanetary Cinematics (breakthrough),科技适应(突破),事件(突破),True,True,False,True,,False,g922e3a8708d5,Media Group,,47.0,2.0,,
,g3461ef1e636b,枫叶,2,31,2021-12-27 14:39:56,383,1,1,Helion (breakthrough),Interplanetary Cinematics (breakthrough),热公司(突破),事件(突破),True,False,False,True,,False,g3461ef1e636b,Media Group,,111.0,2.0,,
,gaef0db85de84,T,2,14,2022-01-03 00:21:22,125,1,1,Interplanetary Cinematics,,事件(未突破),,False,False,False,False,,False,gaef0db85de84,Optimal Aerobraking,,61.0,2.0,,
,g73c0307198e8,wzh,2,11,2022-01-20 15:12:43,118,1,1,Interplanetary Cinematics (breakthrough),,事件(突破),,True,False,False,False,,False,g73c0307198e8,Optimal Aerobraking,,52.0,2.0,,
,gae7910f9c0a9,Green,2,9,2022-01-21 15:34:48,115,1,1,Interplanetary Cinematics (breakthrough),Teractor (breakthrough),事件(突破),地球公司(突破),True,False,False,True,,False,gae7910f9c0a9,Optimal Aerobraking,,40.0,2.0,,
,g6d684737d1dd,2,2,10,2022-02-16 23:52:39,153,1,1,Playwrights,Interplanetary Cinematics (breakthrough),重播公司,事件(突破),True,False,True,True,False,False,g6d684737d1dd,Optimal Aerobraking,0.0,63.0,2.0,,
,g630e9f9154e8,二姐,2,13,2022-02-26 02:47:10,259,1,1,Interplanetary Cinematics (breakthrough),MorningStar Inc (breakthrough),事件(突破),金星公司(突破),True,False,False,True,False,False,g630e9f9154e8,Media Group,0.0,70.0,2.0,,
,g747b43fc2e94,鹏,2,11,2021-06-17 15:53:06,140,2,1,Saturn Systems,Interplanetary Cinematics,木星公司,事件(未突破),False,False,False,True,,False,g747b43fc2e94,Optimal Aerobraking,,55.0,2.0,,
,gca00d7c81c55,shi,2,12,2021-07-04 22:16:18,108,2,1,Interplanetary Cinematics,,事件(未突破),,False,False,False,False,,False,gca00d7c81c55,Media Group,,48.0,2.0,,
,gf01dc3d67ffb,小z,2,10,2021-07-06 09:20:26,130,2,1,Interplanetary Cinematics (breakthrough),Teractor (breakthrough),事件(突破),地球公司(突破),True,True,True,True,,False,gf01dc3d67ffb,Media Group,,44.0,2.0,,
,gb0a8e2988a52,打人,4,3,2022-02-08 20:41:13,48,1,1,Tharsis_republic (breakthrough),Aphrodite (breakthrough),城公司(突破),金星植物(突破),True,True,True,True,True,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (3/4)
,gb0a8e2988a52,2276155969,4,3,2022-02-08 20:41:13,46,2,1,Labour Union,Helion (breakthrough),标动-4,热公司(突破),True,True,True,True,True,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (3/4)
,g777e02ff9927,尼古拉,4,3,2021-07-20 15:04:13,49,1,1,UNMI (breakthrough),United Nations Mission One,UNMI(突破),UNMO,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (3/4)
,g777e02ff9927,霞,4,3,2021-07-20 15:04:13,49,2,1,Mining guild (breakthrough),Philares,矿业(突破),贴贴公司,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (3/4)
,g95248296f338,秃子,4,4,2021-12-10 20:28:16,50,1,1,Tharsis_republic (breakthrough),Labour Union,城公司(突破),标动-4,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g4e9449ab5184,荆棘,4,4,2021-08-16 22:11:22,50,2,1,Helion (breakthrough),Poseidon,热公司(突破),殖民公司,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,gfa9ebb714ca9,kriko,4,4,2021-12-30 21:22:50,52,2,1,Inventrix (breakthrough),Arcadian Communities (breakthrough),科技适应(突破),社区(突破),True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g21e2dfbe3e16,囧囧,4,4,2021-08-08 18:20:39,49,2,1,Poseidon,Trade Navigator,殖民公司,霞之白嫖,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g21e2dfbe3e16,尼古,4,4,2021-08-08 18:20:39,61,1,1,UNMI (breakthrough),Lakefront Resorts,UNMI(突破),海公司,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g43251abd2f7d,东鸟,4,4,2021-11-20 13:06:09,60,1,1,Tharsis_republic (breakthrough),Midas,城公司(突破),120,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g43251abd2f7d,乙木,4,4,2021-11-20 13:06:09,56,2,1,Id Front,Vitor,前线基地,分牌回3,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g12f06d4384f5,囧囧打人,4,4,2021-10-04 13:38:17,58,1,1,UNMI (breakthrough),StormCraft Incorporated (breakthrough),UNMI(突破),木星云公司(突破),True,True,False,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g9f06ce4e5d55,小土,4,4,2022-02-01 00:33:49,64,1,1,Soylent Seedling Systems,Void,pf种树公司,70元公司,True,True,True,True,True,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g12f06d4384f5,Freedom,4,4,2021-10-04 13:38:17,58,2,1,Ecoline (breakthrough),Philares,植物(突破),贴贴公司,True,True,False,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g5e3738e640ed,阿尔,4,4,2021-11-16 17:12:29,51,2,1,StormCraft Incorporated (breakthrough),Lakefront Resorts,木星云公司(突破),海公司,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g49831c48811b,Ender,4,4,2021-06-21 18:54:18,53,1,1,Aphrodite (breakthrough),Helion (breakthrough),金星植物(突破),热公司(突破),True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,geb9a11f28854,人类,4,4,2021-12-11 01:32:53,55,2,1,Lakefront Resorts,Interplanetary Cinematics (breakthrough),海公司,事件(突破),True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g4342f3312dc5,半仙,4,4,2022-01-17 19:50:18,52,2,1,Viron (breakthrough),Arcadian Communities (breakthrough),双动公司(突破),社区(突破),True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g95248296f338,保罗,4,4,2021-12-10 20:28:16,36,2,1,United Nations Mission One,Junk Ventures,UNMO,垃圾回收,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g49831c48811b,钝钝,4,4,2021-06-21 18:54:18,53,2,1,Pobolog (breakthrough),Utopia Invest,钛公司(未突破),乌托邦公司,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g4342f3312dc5,天使,4,4,2022-01-17 19:50:18,55,1,1,Id Front,Inventrix (breakthrough),前线基地,科技适应(突破),True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g9f06ce4e5d55,DJ,4,4,2022-02-01 00:33:49,52,2,1,Ecoline (breakthrough),Thorgate (breakthrough),植物(突破),电公司(突破),True,True,True,True,True,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g3199aa632a79,tour-7,4,4,2021-05-23 16:31:26,47,2,1,Poseidon,,殖民公司,,True,False,False,,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g20b8490782ed,ee,4,4,2021-08-15 11:46:55,54,2,1,Point Luna,Brotherhood of Mutants,点月,兄弟会,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,geb9a11f28854,月色,4,4,2021-12-11 01:32:53,62,1,1,Aphrodite (breakthrough),Midas,金星植物(突破),120,True,True,True,True,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,g3199aa632a79,tour-710,4,4,2021-05-23 16:31:26,60,1,1,Aphrodite (breakthrough),,金星植物(突破),,True,False,False,,,False,,,,,,改造之星,在4时代之前结束游戏并获得前2名 (4/4)
,gaf79e85c8110,钝钝,4,6,2021-07-10 23:51:06,177,1,1,Brotherhood of Mutants,Viron (breakthrough),兄弟会,双动公司(突破),True,True,True,True,,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (177/100)
,g3e92eaded4ee,东鸟,4,6,2022-02-25 13:28:01,137,1,1,Poseidon,Inventrix (breakthrough),殖民公司,科技适应(突破),True,True,True,True,True,False,,,,,,百分灵能,在6时代之前结束游戏并获得分数 (137/100)
